output_item_id,output_count,input_item_id,input_count,station,recipe_id,recipe_type
minecraft:waxed_exposed_copper_bulb,4,minecraft:waxed_exposed_copper,3,CRAFTING_TABLE,waxed_exposed_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_exposed_copper_bulb,1,minecraft:exposed_copper_bulb,1,CRAFTING_TABLE,waxed_exposed_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_bulb,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_chain,1,minecraft:exposed_copper_chain,1,CRAFTING_TABLE,waxed_exposed_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_chain,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_chest,1,minecraft:exposed_copper_chest,1,CRAFTING_TABLE,waxed_exposed_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_chest,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_door,1,minecraft:exposed_copper_door,1,CRAFTING_TABLE,waxed_exposed_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_door,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_golem_statue,1,minecraft:exposed_copper_golem_statue,1,CRAFTING_TABLE,waxed_exposed_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_golem_statue,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_grate,4,minecraft:waxed_exposed_copper,4,CRAFTING_TABLE,waxed_exposed_copper_grate,minecraft:crafting_shaped
minecraft:waxed_exposed_copper_grate,1,minecraft:exposed_copper_grate,1,CRAFTING_TABLE,waxed_exposed_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_grate,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_grate,4,minecraft:waxed_exposed_copper,1,STONECUTTER,waxed_exposed_copper_grate_from_waxed_exposed_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_copper_lantern,1,minecraft:exposed_copper_lantern,1,CRAFTING_TABLE,waxed_exposed_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_lantern,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_trapdoor,1,minecraft:exposed_copper_trapdoor,1,CRAFTING_TABLE,waxed_exposed_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_copper_trapdoor,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_cut_copper,4,minecraft:waxed_exposed_copper,4,CRAFTING_TABLE,waxed_exposed_cut_copper,minecraft:crafting_shaped
minecraft:waxed_exposed_cut_copper,1,minecraft:exposed_cut_copper,1,CRAFTING_TABLE,waxed_exposed_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_cut_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_cut_copper,4,minecraft:waxed_exposed_copper,1,STONECUTTER,waxed_exposed_cut_copper_from_waxed_exposed_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_cut_copper_slab,6,minecraft:waxed_exposed_cut_copper,3,CRAFTING_TABLE,waxed_exposed_cut_copper_slab,minecraft:crafting_shaped
minecraft:waxed_exposed_cut_copper_slab,1,minecraft:exposed_cut_copper_slab,1,CRAFTING_TABLE,waxed_exposed_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_cut_copper_slab,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_cut_copper_slab,8,minecraft:waxed_exposed_copper,1,STONECUTTER,waxed_exposed_cut_copper_slab_from_waxed_exposed_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_cut_copper_slab,2,minecraft:waxed_exposed_cut_copper,1,STONECUTTER,waxed_exposed_cut_copper_slab_from_waxed_exposed_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_cut_copper_stairs,4,minecraft:waxed_exposed_cut_copper,6,CRAFTING_TABLE,waxed_exposed_cut_copper_stairs,minecraft:crafting_shaped
minecraft:waxed_exposed_cut_copper_stairs,1,minecraft:exposed_cut_copper_stairs,1,CRAFTING_TABLE,waxed_exposed_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_cut_copper_stairs,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_cut_copper_stairs,4,minecraft:waxed_exposed_copper,1,STONECUTTER,waxed_exposed_cut_copper_stairs_from_waxed_exposed_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_cut_copper_stairs,1,minecraft:waxed_exposed_cut_copper,1,STONECUTTER,waxed_exposed_cut_copper_stairs_from_waxed_exposed_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_exposed_lightning_rod,1,minecraft:exposed_lightning_rod,1,CRAFTING_TABLE,waxed_exposed_lightning_rod_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_exposed_lightning_rod,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_exposed_lightning_rod_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_lightning_rod,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_lightning_rod_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_lightning_rod,1,minecraft:lightning_rod,1,CRAFTING_TABLE,waxed_lightning_rod_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_chiseled_copper,1,minecraft:waxed_oxidized_cut_copper_slab,2,CRAFTING_TABLE,waxed_oxidized_chiseled_copper,minecraft:crafting_shaped
minecraft:waxed_oxidized_chiseled_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_chiseled_copper,1,minecraft:oxidized_chiseled_copper,1,CRAFTING_TABLE,waxed_oxidized_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_chiseled_copper,4,minecraft:waxed_oxidized_copper,1,STONECUTTER,waxed_oxidized_chiseled_copper_from_waxed_oxidized_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_chiseled_copper,1,minecraft:waxed_oxidized_cut_copper,1,STONECUTTER,waxed_oxidized_chiseled_copper_from_waxed_oxidized_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper,1,minecraft:oxidized_copper,1,CRAFTING_TABLE,waxed_oxidized_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_bars,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_bars,1,minecraft:oxidized_copper_bars,1,CRAFTING_TABLE,waxed_oxidized_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_bulb,4,minecraft:blaze_rod,1,CRAFTING_TABLE,waxed_oxidized_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_oxidized_copper_bulb,4,minecraft:redstone,1,CRAFTING_TABLE,waxed_oxidized_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_oxidized_copper_bulb,4,minecraft:waxed_oxidized_copper,3,CRAFTING_TABLE,waxed_oxidized_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_oxidized_copper_bulb,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_bulb,1,minecraft:oxidized_copper_bulb,1,CRAFTING_TABLE,waxed_oxidized_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_chain,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_chain,1,minecraft:oxidized_copper_chain,1,CRAFTING_TABLE,waxed_oxidized_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_chest,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_chest,1,minecraft:oxidized_copper_chest,1,CRAFTING_TABLE,waxed_oxidized_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_door,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_door,1,minecraft:oxidized_copper_door,1,CRAFTING_TABLE,waxed_oxidized_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_golem_statue,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_golem_statue,1,minecraft:oxidized_copper_golem_statue,1,CRAFTING_TABLE,waxed_oxidized_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_grate,4,minecraft:waxed_oxidized_copper,4,CRAFTING_TABLE,waxed_oxidized_copper_grate,minecraft:crafting_shaped
minecraft:waxed_oxidized_copper_grate,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_grate,1,minecraft:oxidized_copper_grate,1,CRAFTING_TABLE,waxed_oxidized_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_grate,4,minecraft:waxed_oxidized_copper,1,STONECUTTER,waxed_oxidized_copper_grate_from_waxed_oxidized_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_copper_lantern,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_lantern,1,minecraft:oxidized_copper_lantern,1,CRAFTING_TABLE,waxed_oxidized_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_trapdoor,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_copper_trapdoor,1,minecraft:oxidized_copper_trapdoor,1,CRAFTING_TABLE,waxed_oxidized_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_cut_copper,4,minecraft:waxed_oxidized_copper,4,CRAFTING_TABLE,waxed_oxidized_cut_copper,minecraft:crafting_shaped
minecraft:waxed_oxidized_cut_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_cut_copper,1,minecraft:oxidized_cut_copper,1,CRAFTING_TABLE,waxed_oxidized_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_cut_copper,4,minecraft:waxed_oxidized_copper,1,STONECUTTER,waxed_oxidized_cut_copper_from_waxed_oxidized_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_cut_copper_slab,6,minecraft:waxed_oxidized_cut_copper,3,CRAFTING_TABLE,waxed_oxidized_cut_copper_slab,minecraft:crafting_shaped
minecraft:waxed_oxidized_cut_copper_slab,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_cut_copper_slab,1,minecraft:oxidized_cut_copper_slab,1,CRAFTING_TABLE,waxed_oxidized_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_cut_copper_slab,8,minecraft:waxed_oxidized_copper,1,STONECUTTER,waxed_oxidized_cut_copper_slab_from_waxed_oxidized_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_cut_copper_slab,2,minecraft:waxed_oxidized_cut_copper,1,STONECUTTER,waxed_oxidized_cut_copper_slab_from_waxed_oxidized_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_cut_copper_stairs,4,minecraft:waxed_oxidized_cut_copper,6,CRAFTING_TABLE,waxed_oxidized_cut_copper_stairs,minecraft:crafting_shaped
minecraft:waxed_oxidized_cut_copper_stairs,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_cut_copper_stairs,1,minecraft:oxidized_cut_copper_stairs,1,CRAFTING_TABLE,waxed_oxidized_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_cut_copper_stairs,4,minecraft:waxed_oxidized_copper,1,STONECUTTER,waxed_oxidized_cut_copper_stairs_from_waxed_oxidized_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_cut_copper_stairs,1,minecraft:waxed_oxidized_cut_copper,1,STONECUTTER,waxed_oxidized_cut_copper_stairs_from_waxed_oxidized_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_oxidized_lightning_rod,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_oxidized_lightning_rod_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_oxidized_lightning_rod,1,minecraft:oxidized_lightning_rod,1,CRAFTING_TABLE,waxed_oxidized_lightning_rod_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_chiseled_copper,1,minecraft:waxed_weathered_cut_copper_slab,2,CRAFTING_TABLE,waxed_weathered_chiseled_copper,minecraft:crafting_shaped
minecraft:waxed_weathered_chiseled_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_chiseled_copper,1,minecraft:weathered_chiseled_copper,1,CRAFTING_TABLE,waxed_weathered_chiseled_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_chiseled_copper,4,minecraft:waxed_weathered_copper,1,STONECUTTER,waxed_weathered_chiseled_copper_from_waxed_weathered_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_weathered_chiseled_copper,1,minecraft:waxed_weathered_cut_copper,1,STONECUTTER,waxed_weathered_chiseled_copper_from_waxed_weathered_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_weathered_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper,1,minecraft:weathered_copper,1,CRAFTING_TABLE,waxed_weathered_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_bars,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_bars,1,minecraft:weathered_copper_bars,1,CRAFTING_TABLE,waxed_weathered_copper_bars_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_bulb,4,minecraft:blaze_rod,1,CRAFTING_TABLE,waxed_weathered_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_weathered_copper_bulb,4,minecraft:redstone,1,CRAFTING_TABLE,waxed_weathered_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_weathered_copper_bulb,4,minecraft:waxed_weathered_copper,3,CRAFTING_TABLE,waxed_weathered_copper_bulb,minecraft:crafting_shaped
minecraft:waxed_weathered_copper_bulb,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_bulb,1,minecraft:weathered_copper_bulb,1,CRAFTING_TABLE,waxed_weathered_copper_bulb_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_chain,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_chain,1,minecraft:weathered_copper_chain,1,CRAFTING_TABLE,waxed_weathered_copper_chain_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_chest,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_chest,1,minecraft:weathered_copper_chest,1,CRAFTING_TABLE,waxed_weathered_copper_chest_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_door,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_door,1,minecraft:weathered_copper_door,1,CRAFTING_TABLE,waxed_weathered_copper_door_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_golem_statue,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_golem_statue,1,minecraft:weathered_copper_golem_statue,1,CRAFTING_TABLE,waxed_weathered_copper_golem_statue_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_grate,4,minecraft:waxed_weathered_copper,4,CRAFTING_TABLE,waxed_weathered_copper_grate,minecraft:crafting_shaped
minecraft:waxed_weathered_copper_grate,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_grate,1,minecraft:weathered_copper_grate,1,CRAFTING_TABLE,waxed_weathered_copper_grate_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_grate,4,minecraft:waxed_weathered_copper,1,STONECUTTER,waxed_weathered_copper_grate_from_waxed_weathered_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_weathered_copper_lantern,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_lantern,1,minecraft:weathered_copper_lantern,1,CRAFTING_TABLE,waxed_weathered_copper_lantern_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_trapdoor,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_copper_trapdoor,1,minecraft:weathered_copper_trapdoor,1,CRAFTING_TABLE,waxed_weathered_copper_trapdoor_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_cut_copper,4,minecraft:waxed_weathered_copper,4,CRAFTING_TABLE,waxed_weathered_cut_copper,minecraft:crafting_shaped
minecraft:waxed_weathered_cut_copper,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_cut_copper,1,minecraft:weathered_cut_copper,1,CRAFTING_TABLE,waxed_weathered_cut_copper_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_cut_copper,4,minecraft:waxed_weathered_copper,1,STONECUTTER,waxed_weathered_cut_copper_from_waxed_weathered_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_weathered_cut_copper_slab,6,minecraft:waxed_weathered_cut_copper,3,CRAFTING_TABLE,waxed_weathered_cut_copper_slab,minecraft:crafting_shaped
minecraft:waxed_weathered_cut_copper_slab,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_cut_copper_slab,1,minecraft:weathered_cut_copper_slab,1,CRAFTING_TABLE,waxed_weathered_cut_copper_slab_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_cut_copper_slab,8,minecraft:waxed_weathered_copper,1,STONECUTTER,waxed_weathered_cut_copper_slab_from_waxed_weathered_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_weathered_cut_copper_slab,2,minecraft:waxed_weathered_cut_copper,1,STONECUTTER,waxed_weathered_cut_copper_slab_from_waxed_weathered_cut_copper_stonecutting,minecraft:stonecutting
minecraft:waxed_weathered_cut_copper_stairs,4,minecraft:waxed_weathered_cut_copper,6,CRAFTING_TABLE,waxed_weathered_cut_copper_stairs,minecraft:crafting_shaped
minecraft:waxed_weathered_cut_copper_stairs,1,minecraft:honeycomb,1,CRAFTING_TABLE,waxed_weathered_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
minecraft:waxed_weathered_cut_copper_stairs,1,minecraft:weathered_cut_copper_stairs,1,CRAFTING_TABLE,waxed_weathered_cut_copper_stairs_from_honeycomb,minecraft:crafting_shapeless
